CIN,Company_Name,Company_Class,Date_of_Incorporation,Authorized_Capital,Paidup_Capital,Company_Status,NIC_Code,Registered_Address,RoC,State
UBG00069JO223481,GUJ-Foods-69 Pvt Ltd,Public,2005-12-06,1000000.0,1000000.0,Amalgamated,71,"199, Gujarat",RoC-Ahmedabad,Gujarat
UBG00070JO228594,GUJ-Agro-70 Pvt Ltd,Public,2019-04-20,400000.0,500000.0,Dormant,47,"19, Gujarat",RoC-Ahmedabad,Gujarat
UBG00071JO464301,GUJ-Info-71 Pvt Ltd,Private (Ltd by shares),2010-12-15,150000.0,100000.0,Strike Off,86,"17, Gujarat",RoC-Ahmedabad,Gujarat
UBG00072JO633469,GUJ-Agro-72 Pvt Ltd,Private,2022-05-10,10000000.0,5000000.0,Strike Off,63,"32, Gujarat",RoC-Ahmedabad,Gujarat
UBG00073JO700076,GUJ-Foods-73 Pvt Ltd,Private (Ltd by shares),2009-04-26,1000000.0,500000.0,Strike Off,71,"120, Gujarat",RoC-Ahmedabad,Gujarat
UBG00074JO853789,GUJ-Retail-74 Pvt Ltd,Public,2009-10-03,100000.0,80000.0,Active,96,"135, Gujarat",RoC-Ahmedabad,Gujarat
UBG00075JO588461,GUJ-Info-75 Pvt Ltd,Public,2018-10-03,200000.0,160000.0,Strike Off,70,"133, Gujarat",RoC-Ahmedabad,Gujarat
UBG00076JO627290,GUJ-Consult-76 Pvt Ltd,Private,2009-09-21,2000000.0,1000000.0,Active,64,"15, Gujarat",RoC-Ahmedabad,Gujarat
UBG00077JO336422,GUJ-Foods-77 Pvt Ltd,Public,2021-03-10,240000.0,100000.0,Strike Off,96,"133, Gujarat",RoC-Ahmedabad,Gujarat
UBG00078JO755383,GUJ-Foods-78 Pvt Ltd,Private (Ltd by shares),2007-05-07,5000000.0,5000000.0,Active,46,"158, Gujarat",RoC-Ahmedabad,Gujarat
UBG00079JO790731,GUJ-Fin-79 Pvt Ltd,Private (Ltd by shares),2007-09-21,200000.0,200000.0,Active,46,"185, Gujarat",RoC-Ahmedabad,Gujarat
UBG00081JO757629,GUJ-Fin-81 Pvt Ltd,Private (Ltd by shares),2025-04-25,2000000.0,1600000.0,Active,70,"75, Gujarat",RoC-Ahmedabad,Gujarat
UBG00082JO575575,GUJ-Tech-82 Pvt Ltd,Private,2014-08-08,10000000.0,10000000.0,Active,62,"177, Gujarat",RoC-Ahmedabad,Gujarat
UBG00083JO736129,GUJ-Agro-83 Pvt Ltd,Private (Ltd by shares),2010-08-14,1000000.0,800000.0,Active,63,"81, Gujarat",RoC-Ahmedabad,Gujarat
UBG00085JO201514,GUJ-Tech-85 Pvt Ltd,Public,2012-08-04,400000.0,400000.0,Active,46,"75, Gujarat",RoC-Ahmedabad,Gujarat
UBG00086JO856157,GUJ-Foods-86 Pvt Ltd,Private,2024-07-08,10000000.0,5000000.0,Strike Off,72,"49, Gujarat",RoC-Ahmedabad,Gujarat
UBG00087JO194423,GUJ-Retail-87 Pvt Ltd,Public,2020-09-15,1800000.0,800000.0,Dormant,10,"130, Gujarat",RoC-Ahmedabad,Gujarat
UBG00088JO618934,GUJ-Fin-88 Pvt Ltd,Private (Ltd by shares),2012-04-19,600000.0,250000.0,Active,62,"168, Gujarat",RoC-Ahmedabad,Gujarat
UBG00089JO377319,GUJ-Info-89 Pvt Ltd,Public,2020-05-18,100000.0,50000.0,Dormant,46,"94, Gujarat",RoC-Ahmedabad,Gujarat
UBG00090JO680096,GUJ-Foods-90 Pvt Ltd,Public,2016-01-13,80000.0,100000.0,Active,63,"19, Gujarat",RoC-Ahmedabad,Gujarat
UBG00091JO201377,GUJ-Retail-91 Pvt Ltd,Public,2021-08-25,3000000.0,1600000.0,Active,46,"96, Gujarat",RoC-Ahmedabad,Gujarat
UBG00092JO142210,GUJ-Tech-92 Pvt Ltd,Private,2022-06-25,200000.0,100000.0,Amalgamated,71,"10, Gujarat",RoC-Ahmedabad,Gujarat
UBG00093JO742848,GUJ-Foods-93 Pvt Ltd,Public,2015-08-17,1000000.0,500000.0,Active,63,"42, Gujarat",RoC-Ahmedabad,Gujarat
UBG00094JO968524,GUJ-Fin-94 Pvt Ltd,Public,2024-12-27,400000.0,500000.0,Strike Off,71,"137, Gujarat",RoC-Ahmedabad,Gujarat
UBG00095JO806537,GUJ-Tech-95 Pvt Ltd,Private (Ltd by shares),2023-05-16,10000000.0,5000000.0,Strike Off,63,"107, Gujarat",RoC-Ahmedabad,Gujarat
UBG00096JO597643,GUJ-Foods-96 Pvt Ltd,Private (Ltd by shares),2014-12-28,5000000.0,5000000.0,Active,72,"168, Gujarat",RoC-Ahmedabad,Gujarat
UBG00097JO649697,GUJ-Info-97 Pvt Ltd,Private (Ltd by shares),2023-04-24,100000.0,100000.0,Dormant,46,"185, Gujarat",RoC-Ahmedabad,Gujarat
UBG00099JO626195,GUJ-Consult-99 Pvt Ltd,Public,2019-06-14,200000.0,160000.0,Active,64,"157, Gujarat",RoC-Ahmedabad,Gujarat
UBG00101JO909489,GUJ-Consult-101 Pvt Ltd,Private (Ltd by shares),2010-08-18,500000.0,500000.0,Strike Off,86,"185, Gujarat",RoC-Ahmedabad,Gujarat
UBG00102JO392559,GUJ-Fin-102 Pvt Ltd,Private,2025-12-09,2000000.0,1600000.0,Active,47,"77, Gujarat",RoC-Ahmedabad,Gujarat
UBG00103JO603110,GUJ-Foods-103 Pvt Ltd,Private (Ltd by shares),2014-05-23,200000.0,200000.0,Active,63,"144, Gujarat",RoC-Ahmedabad,Gujarat
UBG00104JO958130,GUJ-Foods-104 Pvt Ltd,Private,2013-05-04,2000000.0,2000000.0,Active,64,"198, Gujarat",RoC-Ahmedabad,Gujarat
UBG00105JO787836,GUJ-Foods-105 Pvt Ltd,Public,2014-01-10,5000000.0,2500000.0,Strike Off,70,"192, Gujarat",RoC-Ahmedabad,Gujarat
UBG00107JO344146,GUJ-Tech-107 Pvt Ltd,Public,2012-04-02,5000000.0,5000000.0,Active,86,"26, Gujarat",RoC-Ahmedabad,Gujarat
UBG00108JO677086,GUJ-Agro-108 Pvt Ltd,Private (Ltd by shares),2015-12-16,100000.0,100000.0,Dormant,10,"105, Gujarat",RoC-Ahmedabad,Gujarat
UBG00109JO777273,GUJ-Tech-109 Pvt Ltd,Private,2020-08-21,200000.0,160000.0,Strike Off,62,"197, Gujarat",RoC-Ahmedabad,Gujarat
UBG00110JO538184,GUJ-Consult-110 Pvt Ltd,Private,2025-10-08,2000000.0,2000000.0,Active,46,"46, Gujarat",RoC-Ahmedabad,Gujarat
UBG00111JO412886,GUJ-Fin-111 Pvt Ltd,Private,2017-08-06,5000000.0,4000000.0,Active,10,"155, Gujarat",RoC-Ahmedabad,Gujarat
UBG00113JO369761,GUJ-Info-113 Pvt Ltd,Private,2011-02-11,200000.0,200000.0,Dormant,86,"48, Gujarat",RoC-Ahmedabad,Gujarat
UBG00114JO997734,GUJ-Info-114 Pvt Ltd,Public,2015-05-19,5000000.0,2500000.0,Strike Off,72,"104, Gujarat",RoC-Ahmedabad,Gujarat
UBG00115JO247442,GUJ-Retail-115 Pvt Ltd,Private,2021-06-03,1800000.0,1000000.0,Active,46,"83, Gujarat",RoC-Ahmedabad,Gujarat
UBG00116JO416613,GUJ-Fin-116 Pvt Ltd,Private (Ltd by shares),2005-05-13,200000.0,160000.0,Amalgamated,63,"186, Gujarat",RoC-Ahmedabad,Gujarat
UBG00117JO800224,GUJ-Tech-117 Pvt Ltd,Public,2005-05-21,750000.0,500000.0,Active,10,"120, Gujarat",RoC-Ahmedabad,Gujarat
UBG00118JO223119,GUJ-Info-118 Pvt Ltd,Public,2010-07-22,2400000.0,2000000.0,Active,96,"76, Gujarat",RoC-Ahmedabad,Gujarat
UBG00119JO884056,GUJ-Fin-119 Pvt Ltd,Public,2024-04-08,200000.0,160000.0,Active,70,"96, Gujarat",RoC-Ahmedabad,Gujarat
UBG00120JO813390,GUJ-Consult-120 Pvt Ltd,Private,2022-08-25,2400000.0,2000000.0,Active,47,"153, Gujarat",RoC-Ahmedabad,Gujarat
UBG00121JO217659,GUJ-Tech-121 Pvt Ltd,Private (Ltd by shares),2021-08-17,7500000.0,4000000.0,Active,72,"141, Gujarat",RoC-Ahmedabad,Gujarat
UBG00123JO238353,GUJ-Fin-123 Pvt Ltd,Public,2023-08-03,2000000.0,1600000.0,Active,70,"107, Gujarat",RoC-Ahmedabad,Gujarat
UBG00124JO122827,GUJ-Retail-124 Pvt Ltd,Private,2023-01-18,1200000.0,1000000.0,Active,96,"66, Gujarat",RoC-Ahmedabad,Gujarat
UBG00126JO864715,GUJ-Info-126 Pvt Ltd,Public,2020-01-10,1000000.0,500000.0,Active,86,"108, Gujarat",RoC-Ahmedabad,Gujarat
UBG00127JO793939,GUJ-Consult-127 Pvt Ltd,Private,2017-08-28,1000000.0,800000.0,Dormant,86,"139, Gujarat",RoC-Ahmedabad,Gujarat
UBG00128JO233533,GUJ-Info-128 Pvt Ltd,Private,2025-06-04,200000.0,200000.0,Amalgamated,71,"58, Gujarat",RoC-Ahmedabad,Gujarat
UBG00129JO497700,GUJ-Consult-129 Pvt Ltd,Private,2005-05-15,5000000.0,5000000.0,Amalgamated,71,"59, Gujarat",RoC-Ahmedabad,Gujarat
UBG00130JO948799,GUJ-Info-130 Pvt Ltd,Private (Ltd by shares),2019-06-05,500000.0,250000.0,Active,10,"108, Gujarat",RoC-Ahmedabad,Gujarat
UBG00131JO726822,GUJ-Info-131 Pvt Ltd,Private,2005-04-07,100000.0,50000.0,Dormant,70,"181, Gujarat",RoC-Ahmedabad,Gujarat
UBG00132JO327823,GUJ-Consult-132 Pvt Ltd,Private,2012-12-02,1000000.0,800000.0,Active,71,"199, Gujarat",RoC-Ahmedabad,Gujarat
UBG00133JO726962,GUJ-Consult-133 Pvt Ltd,Public,2009-09-10,240000.0,200000.0,Strike Off,72,"173, Gujarat",RoC-Ahmedabad,Gujarat
UBG00134JO415098,GUJ-Foods-134 Pvt Ltd,Private (Ltd by shares),2012-05-05,5000000.0,5000000.0,Active,64,"16, Gujarat",RoC-Ahmedabad,Gujarat
UBG00135JO619696,GUJ-Tech-135 Pvt Ltd,Private (Ltd by shares),2023-12-06,5000000.0,5000000.0,Amalgamated,71,"89, Gujarat",RoC-Ahmedabad,Gujarat
UBG00138JO446305,GUJ-Info-138 Pvt Ltd,Public,2022-09-05,1000000.0,500000.0,Active,47,"21, Gujarat",RoC-Ahmedabad,Gujarat
UBG00139JO495489,GUJ-Info-139 Pvt Ltd,Private (Ltd by shares),2016-02-18,5000000.0,2500000.0,Active,62,"155, Gujarat",RoC-Ahmedabad,Gujarat
UBG00140JO319036,GUJ-Consult-140 Pvt Ltd,Public,2006-02-07,15000000.0,10000000.0,Active,70,"86, Gujarat",RoC-Ahmedabad,Gujarat
UBG00141JO952283,GUJ-Foods-141 Pvt Ltd,Public,2013-01-13,1000000.0,800000.0,Dormant,62,"46, Gujarat",RoC-Ahmedabad,Gujarat
UBG00142JO615959,GUJ-Tech-142 Pvt Ltd,Private (Ltd by shares),2007-08-07,2000000.0,1600000.0,Active,86,"37, Gujarat",RoC-Ahmedabad,Gujarat
UBG00143JO371577,GUJ-Tech-143 Pvt Ltd,Private,2018-04-20,5000000.0,2500000.0,Dormant,96,"9, Gujarat",RoC-Ahmedabad,Gujarat
UBG00144JO256085,GUJ-Info-144 Pvt Ltd,Private,2007-10-24,500000.0,400000.0,Active,70,"164, Gujarat",RoC-Ahmedabad,Gujarat
UBG00145JO702553,GUJ-Tech-145 Pvt Ltd,Private (Ltd by shares),2006-11-13,500000.0,250000.0,Strike Off,64,"132, Gujarat",RoC-Ahmedabad,Gujarat
UBG00146JO336817,GUJ-Tech-146 Pvt Ltd,Private (Ltd by shares),2020-08-14,1000000.0,1000000.0,Active,71,"99, Gujarat",RoC-Ahmedabad,Gujarat
UBG00147JO417538,GUJ-Retail-147 Pvt Ltd,Private (Ltd by shares),2020-02-19,2000000.0,1600000.0,Strike Off,86,"15, Gujarat",RoC-Ahmedabad,Gujarat
UBG00148JO897392,GUJ-Consult-148 Pvt Ltd,Private (Ltd by shares),2025-02-12,2000000.0,1600000.0,Active,70,"75, Gujarat",RoC-Ahmedabad,Gujarat
UBG00149JO829685,GUJ-Retail-149 Pvt Ltd,Private (Ltd by shares),2011-03-18,100000.0,80000.0,Active,62,"28, Gujarat",RoC-Ahmedabad,Gujarat
UBG00150JO137432,GUJ-Agro-150 Pvt Ltd,Private (Ltd by shares),2016-08-03,5000000.0,4000000.0,Active,46,"7, Gujarat",RoC-Ahmedabad,Gujarat
UBG00151JO659876,GUJ-Consult-151 Pvt Ltd,Private,2023-04-16,1000000.0,500000.0,Active,70,"116, Gujarat",RoC-Ahmedabad,Gujarat
UBG00152JO223928,GUJ-Agro-152 Pvt Ltd,Private (Ltd by shares),2006-06-02,500000.0,500000.0,Active,64,"168, Gujarat",RoC-Ahmedabad,Gujarat
UBG00153JO707488,GUJ-Agro-153 Pvt Ltd,Private,2021-08-22,10000000.0,10000000.0,Active,96,"19, Gujarat",RoC-Ahmedabad,Gujarat
UBG00154JO835363,GUJ-Info-154 Pvt Ltd,Private,2009-08-21,80000.0,80000.0,Active,47,"34, Gujarat",RoC-Ahmedabad,Gujarat
UBG00155JO278980,GUJ-Consult-155 Pvt Ltd,Private,2010-11-02,500000.0,250000.0,Amalgamated,72,"152, Gujarat",RoC-Ahmedabad,Gujarat
UBG00156JO943530,GUJ-Agro-156 Pvt Ltd,Public,2008-02-16,2000000.0,2000000.0,Active,11,"110, Gujarat",RoC-Ahmedabad,Gujarat
UBG00157JO977057,GUJ-Consult-157 Pvt Ltd,Private,2017-06-04,5000000.0,5000000.0,Active,63,"55, Gujarat",RoC-Ahmedabad,Gujarat
UBG00158JO894348,GUJ-Retail-158 Pvt Ltd,Private (Ltd by shares),2023-03-11,100000.0,50000.0,Active,46,"44, Gujarat",RoC-Ahmedabad,Gujarat
UBG00159JO204823,GUJ-Consult-159 Pvt Ltd,Private (Ltd by shares),2016-09-06,1000000.0,500000.0,Active,46,"162, Gujarat",RoC-Ahmedabad,Gujarat
UBG00160JO288128,GUJ-Tech-160 Pvt Ltd,Private (Ltd by shares),2017-03-01,1000000.0,500000.0,Active,10,"181, Gujarat",RoC-Ahmedabad,Gujarat
UBG00161JO250038,GUJ-Info-161 Pvt Ltd,Private (Ltd by shares),2023-05-14,5000000.0,4000000.0,Dormant,47,"70, Gujarat",RoC-Ahmedabad,Gujarat
UBG00162JO288744,GUJ-Info-162 Pvt Ltd,Private (Ltd by shares),2019-07-08,200000.0,200000.0,Active,72,"128, Gujarat",RoC-Ahmedabad,Gujarat
UBG00163JO104792,GUJ-Fin-163 Pvt Ltd,Private,2007-11-27,10000000.0,8000000.0,Strike Off,64,"61, Gujarat",RoC-Ahmedabad,Gujarat
UBG00164JO907750,GUJ-Info-164 Pvt Ltd,Private,2008-09-04,2000000.0,1600000.0,Active,70,"169, Gujarat",RoC-Ahmedabad,Gujarat
UBG00165JO284888,GUJ-Agro-165 Pvt Ltd,Private,2013-01-07,100000.0,50000.0,Dormant,70,"172, Gujarat",RoC-Ahmedabad,Gujarat
UBG00166JO559392,GUJ-Agro-166 Pvt Ltd,Private,2005-03-10,5000000.0,2500000.0,Dormant,63,"130, Gujarat",RoC-Ahmedabad,Gujarat
UBG00167JO407645,GUJ-Info-167 Pvt Ltd,Public,2023-11-11,2000000.0,2000000.0,Dormant,46,"183, Gujarat",RoC-Ahmedabad,Gujarat
UBG00168JO752048,GUJ-Agro-168 Pvt Ltd,Private (Ltd by shares),2018-11-21,5000000.0,4000000.0,Dormant,46,"73, Gujarat",RoC-Ahmedabad,Gujarat
UBG00169JO735173,GUJ-Retail-169 Pvt Ltd,Public,2007-11-16,200000.0,100000.0,Active,46,"26, Gujarat",RoC-Ahmedabad,Gujarat
UBG00170JO476215,GUJ-Foods-170 Pvt Ltd,Private (Ltd by shares),2020-05-08,200000.0,200000.0,Active,10,"92, Gujarat",RoC-Ahmedabad,Gujarat
UBG00171JO454140,GUJ-Retail-171 Pvt Ltd,Private (Ltd by shares),2010-03-27,10000000.0,10000000.0,Active,11,"30, Gujarat",RoC-Ahmedabad,Gujarat
UBG00172JO923012,GUJ-Foods-172 Pvt Ltd,Private,2012-02-18,200000.0,160000.0,Active,63,"197, Gujarat",RoC-Ahmedabad,Gujarat
UBG00173JO152871,GUJ-Retail-173 Pvt Ltd,Private,2022-05-05,10000000.0,10000000.0,Active,96,"118, Gujarat",RoC-Ahmedabad,Gujarat
UBG00174JO210531,GUJ-Agro-174 Pvt Ltd,Private,2008-10-20,10000000.0,5000000.0,Active,71,"162, Gujarat",RoC-Ahmedabad,Gujarat
UBG00175JO622600,GUJ-Info-175 Pvt Ltd,Private,2011-06-06,5000000.0,4000000.0,Dormant,71,"26, Gujarat",RoC-Ahmedabad,Gujarat
UBG00176JO560438,GUJ-Retail-176 Pvt Ltd,Private,2025-06-11,10000000.0,5000000.0,Active,47,"197, Gujarat",RoC-Ahmedabad,Gujarat
UBG00177JO378937,GUJ-Foods-177 Pvt Ltd,Public,2012-08-11,500000.0,500000.0,Active,11,"184, Gujarat",RoC-Ahmedabad,Gujarat
UBG00178JO244697,GUJ-Consult-178 Pvt Ltd,Public,2016-11-22,200000.0,100000.0,Amalgamated,47,"110, Gujarat",RoC-Ahmedabad,Gujarat
UBG00179JO564077,GUJ-Agro-179 Pvt Ltd,Private,2018-08-28,2000000.0,2000000.0,Strike Off,10,"198, Gujarat",RoC-Ahmedabad,Gujarat
UBG00180JO555157,GUJ-Tech-180 Pvt Ltd,Private,2021-02-03,500000.0,400000.0,Amalgamated,46,"101, Gujarat",RoC-Ahmedabad,Gujarat
UBG00181JO521530,GUJ-Info-181 Pvt Ltd,Private (Ltd by shares),2025-03-19,100000.0,100000.0,Active,64,"180, Gujarat",RoC-Ahmedabad,Gujarat
UBG00182JO653429,GUJ-Fin-182 Pvt Ltd,Private (Ltd by shares),2014-12-24,500000.0,400000.0,Active,62,"38, Gujarat",RoC-Ahmedabad,Gujarat
UBG00183JO462021,GUJ-Consult-183 Pvt Ltd,Public,2017-08-21,200000.0,200000.0,Dormant,96,"167, Gujarat",RoC-Ahmedabad,Gujarat
UBG00184JO860321,GUJ-Info-184 Pvt Ltd,Private,2011-05-03,100000.0,100000.0,Strike Off,64,"190, Gujarat",RoC-Ahmedabad,Gujarat
UBG00185JO457259,GUJ-Consult-185 Pvt Ltd,Private,2021-09-10,200000.0,100000.0,Active,71,"163, Gujarat",RoC-Ahmedabad,Gujarat
UBG00186JO972655,GUJ-Consult-186 Pvt Ltd,Private (Ltd by shares),2005-01-26,2000000.0,2000000.0,Active,47,"78, Gujarat",RoC-Ahmedabad,Gujarat
UBG00187JO757446,GUJ-Fin-187 Pvt Ltd,Private,2018-09-04,5000000.0,2500000.0,Strike Off,62,"91, Gujarat",RoC-Ahmedabad,Gujarat
UBG00188JO455446,GUJ-Agro-188 Pvt Ltd,Private (Ltd by shares),2006-11-04,1000000.0,800000.0,Active,70,"191, Gujarat",RoC-Ahmedabad,Gujarat
UBG00189JO413735,GUJ-Foods-189 Pvt Ltd,Private (Ltd by shares),2023-12-21,5000000.0,5000000.0,Active,63,"171, Gujarat",RoC-Ahmedabad,Gujarat
UBG00190JO443772,GUJ-Fin-190 Pvt Ltd,Private,2023-11-05,5000000.0,4000000.0,Active,11,"150, Gujarat",RoC-Ahmedabad,Gujarat
UBG00191JO185927,GUJ-Tech-191 Pvt Ltd,Public,2016-08-04,200000.0,200000.0,Amalgamated,64,"16, Gujarat",RoC-Ahmedabad,Gujarat
UBG00192JO651818,GUJ-Retail-192 Pvt Ltd,Private (Ltd by shares),2009-08-07,1000000.0,500000.0,Strike Off,86,"151, Gujarat",RoC-Ahmedabad,Gujarat
UBG00193JO543990,GUJ-Retail-193 Pvt Ltd,Public,2021-07-28,500000.0,500000.0,Dormant,86,"177, Gujarat",RoC-Ahmedabad,Gujarat
UCH00001KP829417,DEL-Fin-1 Pvt Ltd,Private,2005-04-07,5000000.0,2500000.0,Dormant,47,"181, Delhi",RoC-Delhi,Delhi
UCH00002KP659572,DEL-Info-2 Pvt Ltd,Public,2017-04-18,500000.0,400000.0,Amalgamated,70,"92, Delhi",RoC-Delhi,Delhi
UCH00003KP592296,DEL-Consult-3 Pvt Ltd,Private,2013-06-17,1000000.0,800000.0,Active,96,"82, Delhi",RoC-Delhi,Delhi
UCH00004KP253011,DEL-Tech-4 Pvt Ltd,Private (Ltd by shares),2016-06-14,100000.0,100000.0,Amalgamated,96,"67, Delhi",RoC-Delhi,Delhi
UCH00005KP445888,DEL-Agro-5 Pvt Ltd,Private (Ltd by shares),2023-10-24,1000000.0,800000.0,Active,47,"98, Delhi",RoC-Delhi,Delhi
UCH00006KP900441,DEL-Consult-6 Pvt Ltd,Private (Ltd by shares),2012-08-18,5000000.0,5000000.0,Strike Off,62,"126, Delhi",RoC-Delhi,Delhi
UCH00007KP246757,DEL-Info-7 Pvt Ltd,Public,2025-12-16,1000000.0,500000.0,Dormant,46,"140, Delhi",RoC-Delhi,Delhi
UCH00008KP957730,DEL-Info-8 Pvt Ltd,Private,2010-09-21,100000.0,100000.0,Active,11,"13, Delhi",RoC-Delhi,Delhi
UCH00009KP258366,DEL-Tech-9 Pvt Ltd,Private (Ltd by shares),2018-03-27,5000000.0,2500000.0,Amalgamated,96,"56, Delhi",RoC-Delhi,Delhi
UCH00010KP611552,DEL-Tech-10 Pvt Ltd,Private (Ltd by shares),2019-06-02,2000000.0,2000000.0,Dormant,86,"2, Delhi",RoC-Delhi,Delhi
UCH00011KP400614,DEL-Tech-11 Pvt Ltd,Private (Ltd by shares),2022-07-01,100000.0,100000.0,Active,71,"129, Delhi",RoC-Delhi,Delhi
UCH00012KP301255,DEL-Fin-12 Pvt Ltd,Public,2018-03-04,120000.0,100000.0,Active,47,"135, Delhi",RoC-Delhi,Delhi
UCH00013KP581294,DEL-Fin-13 Pvt Ltd,Private (Ltd by shares),2016-05-26,1000000.0,500000.0,Strike Off,64,"63, Delhi",RoC-Delhi,Delhi
UCH00015KP624139,DEL-Consult-15 Pvt Ltd,Private (Ltd by shares),2020-01-21,80000.0,100000.0,Active,11,"112, Delhi",RoC-Delhi,Delhi
UCH00016KP321686,DEL-Consult-16 Pvt Ltd,Private (Ltd by shares),2015-10-28,100000.0,100000.0,Dormant,47,"178, Delhi",RoC-Delhi,Delhi
UCH00017KP690882,DEL-Info-17 Pvt Ltd,Private,2020-05-02,100000.0,100000.0,Active,71,"9, Delhi",RoC-Delhi,Delhi
UCH00018KP413814,DEL-Agro-18 Pvt Ltd,Private,2015-01-07,2000000.0,1000000.0,Amalgamated,11,"145, Delhi",RoC-Delhi,Delhi
UCH00019KP246748,DEL-Consult-19 Pvt Ltd,Private (Ltd by shares),2023-07-22,2000000.0,1600000.0,Amalgamated,96,"177, Delhi",RoC-Delhi,Delhi
UCH00020KP343420,DEL-Consult-20 Pvt Ltd,Public,2007-09-24,500000.0,250000.0,Amalgamated,64,"20, Delhi",RoC-Delhi,Delhi
UCH00021KP386604,DEL-Consult-21 Pvt Ltd,Public,2024-10-20,1000000.0,800000.0,Active,86,"116, Delhi",RoC-Delhi,Delhi
UCH00022KP714334,DEL-Info-22 Pvt Ltd,Private,2012-06-18,1000000.0,800000.0,Active,86,"98, Delhi",RoC-Delhi,Delhi
UCH00023KP380989,DEL-Agro-23 Pvt Ltd,Private (Ltd by shares),2024-05-26,200000.0,200000.0,Active,11,"98, Delhi",RoC-Delhi,Delhi
UCH00024KP195966,DEL-Tech-24 Pvt Ltd,Public,2025-03-24,1000000.0,800000.0,Strike Off,11,"79, Delhi",RoC-Delhi,Delhi
UCH00025KP570646,DEL-Fin-25 Pvt Ltd,Private (Ltd by shares),2016-05-04,200000.0,100000.0,Active,64,"143, Delhi",RoC-Delhi,Delhi
UCH00026KP727094,DEL-Consult-26 Pvt Ltd,Public,2018-02-01,100000.0,80000.0,Active,72,"84, Delhi",RoC-Delhi,Delhi
UCH00027KP646417,DEL-Agro-27 Pvt Ltd,Public,2005-05-14,1000000.0,500000.0,Dormant,72,"176, Delhi",RoC-Delhi,Delhi
UCH00028KP166340,DEL-Agro-28 Pvt Ltd,Public,2010-03-09,500000.0,400000.0,Dormant,46,"112, Delhi",RoC-Delhi,Delhi
UCH00029KP358568,DEL-Info-29 Pvt Ltd,Public,2018-05-16,10000000.0,5000000.0,Strike Off,62,"161, Delhi",RoC-Delhi,Delhi
UCH00030KP107096,DEL-Retail-30 Pvt Ltd,Private (Ltd by shares),2024-10-07,1200000.0,500000.0,Active,62,"86, Delhi",RoC-Delhi,Delhi
UCH00031KP436241,DEL-Fin-31 Pvt Ltd,Private,2017-06-15,500000.0,400000.0,Amalgamated,62,"178, Delhi",RoC-Delhi,Delhi
UCH00032KP828716,DEL-Info-32 Pvt Ltd,Private (Ltd by shares),2020-06-06,1200000.0,800000.0,Strike Off,96,"126, Delhi",RoC-Delhi,Delhi
UCH00033KP691240,DEL-Agro-33 Pvt Ltd,Private (Ltd by shares),2012-06-13,500000.0,400000.0,Strike Off,11,"152, Delhi",RoC-Delhi,Delhi
UCH00036KP520274,DEL-Fin-36 Pvt Ltd,Private (Ltd by shares),2018-07-03,1000000.0,1000000.0,Dormant,72,"130, Delhi",RoC-Delhi,Delhi
UCH00037KP906306,DEL-Agro-37 Pvt Ltd,Private (Ltd by shares),2018-09-02,10000000.0,8000000.0,Active,11,"169, Delhi",RoC-Delhi,Delhi
UCH00039KP492292,DEL-Retail-39 Pvt Ltd,Private (Ltd by shares),2008-05-08,2000000.0,2000000.0,Active,70,"119, Delhi",RoC-Delhi,Delhi
UCH00040KP209627,DEL-Foods-40 Pvt Ltd,Private,2023-12-17,200000.0,160000.0,Active,70,"107, Delhi",RoC-Delhi,Delhi
UCH00041KP922366,DEL-Agro-41 Pvt Ltd,Public,2008-12-05,500000.0,400000.0,Strike Off,70,"134, Delhi",RoC-Delhi,Delhi
UCH00042KP170437,DEL-Foods-42 Pvt Ltd,Private (Ltd by shares),2016-08-04,1800000.0,1000000.0,Dormant,63,"12, Delhi",RoC-Delhi,Delhi
UCH00044KP343118,DEL-Consult-44 Pvt Ltd,Private (Ltd by shares),2021-03-18,200000.0,160000.0,Amalgamated,70,"104, Delhi",RoC-Delhi,Delhi
UCH00045KP873207,DEL-Fin-45 Pvt Ltd,Public,2010-03-21,5000000.0,4000000.0,Strike Off,10,"51, Delhi",RoC-Delhi,Delhi
UCH00046KP391865,DEL-Consult-46 Pvt Ltd,Private,2023-07-13,120000.0,100000.0,Active,47,"181, Delhi",RoC-Delhi,Delhi
UCH00047KP441819,DEL-Agro-47 Pvt Ltd,Private,2023-02-26,10000000.0,10000000.0,Active,63,"118, Delhi",RoC-Delhi,Delhi
UCH00048KP507517,DEL-Fin-48 Pvt Ltd,Private (Ltd by shares),2013-11-28,1000000.0,1000000.0,Strike Off,72,"101, Delhi",RoC-Delhi,Delhi
UCH00049KP840282,DEL-Consult-49 Pvt Ltd,Private (Ltd by shares),2008-06-12,10000000.0,8000000.0,Active,86,"77, Delhi",RoC-Delhi,Delhi
UCH00050KP420214,DEL-Tech-50 Pvt Ltd,Public,2023-02-22,200000.0,160000.0,Active,47,"47, Delhi",RoC-Delhi,Delhi
UCH00051KP502349,DEL-Retail-51 Pvt Ltd,Public,2009-09-13,1000000.0,1000000.0,Active,72,"48, Delhi",RoC-Delhi,Delhi
UCH00052KP402865,DEL-Agro-52 Pvt Ltd,Public,2025-09-23,5000000.0,2500000.0,Active,70,"48, Delhi",RoC-Delhi,Delhi
